Occupant Config,,,Crash Config,Sensor accuracy: adaptive system,,,,Non-adaptive system,,Seatbelt Component
68.33333333,1816,152,40,0.066952413,0.100428619,0.067914579,0.101871869,0.067972463,0.101958695,CLL
68.33333333,1816,152,50,0.152227856,0.228341784,0.152953644,0.229430465,0.266831591,0.400247386,CLL
68.33333333,1816,152,56,0.350118331,0.525177496,0.363832066,0.545748099,0.424556049,0.636834073,CLL
68.33333333,1816,159.6666667,40,0.04736478,0.07104717,0.056234441,0.084351662,0.084935161,0.127402742,CLL
68.33333333,1816,159.6666667,50,0.142599816,0.213899724,0.148710666,0.223065998,0.248529365,0.372794047,CLL
68.33333333,1816,159.6666667,56,0.256998235,0.385497352,0.271413656,0.407120483,0.365220395,0.547830593,CLL
68.33333333,1816,167.3333333,40,0.033983009,0.050974513,0.035505939,0.053258908,0.062042887,0.09306433,CLL
68.33333333,1816,167.3333333,50,0.14900897,0.223513455,0.12245531,0.183682965,0.159001925,0.238502887,CLL
68.33333333,1816,167.3333333,56,0.205542563,0.308313844,0.19915906,0.298738589,0.236465082,0.354697623,CLL
68.33333333,1816,175,40,0.013498306,0.020247459,0.01448518,0.021727771,0.033572555,0.050358832,CLL
68.33333333,1816,175,50,0.041788578,0.062682867,0.064325341,0.096488012,0.066270935,0.099406402,CLL
68.33333333,1816,175,56,0.053931854,0.08089778,0.05854895,0.087823426,0.130126297,0.195189446,CLL
68.33333333,1816,181.5,40,0.022991836,0.034487754,0.024781406,0.037172109,0.026719689,0.040079534,CLL
68.33333333,1816,181.5,50,0.04355048,0.065325721,0.04526168,0.06789252,0.056175144,0.084262716,CLL
68.33333333,1816,181.5,56,0.120918104,0.181377156,0.101019124,0.151528686,0.108578147,0.162867221,CLL
68.33333333,1816,188,40,0,0,0,0,0.010828495,0.016242743,CLL
68.33333333,1816,188,50,0.017519236,0.026278853,0.017486334,0.026229501,0.017215474,0.025823211,CLL
68.33333333,1816,188,56,0.035825133,0.053737699,0.041096722,0.061645083,0.050636459,0.075954688,CLL
78,1440,152,40,0.019504547,0.029256821,0.021085858,0.031628788,0.015788913,0.023683369,CLL
78,1440,152,50,0.034721899,0.052082848,0.034140984,0.051211476,0.219797678,0.329696518,CLL
78,1440,152,56,0.10125452,0.15188178,0.10126108,0.151891619,0.488204934,0.732307402,CLL
78,1440,159.6666667,40,0.035823107,0.05373466,0.036492109,0.054738164,0.039083718,0.058625576,CLL
78,1440,159.6666667,50,0.225884448,0.338826673,0.192097248,0.288145872,0.211802239,0.317703359,CLL
78,1440,159.6666667,56,0.201857805,0.302786707,0.200534655,0.300801982,0.332045782,0.498068673,CLL
78,1440,167.3333333,40,0.021732152,0.032598227,0.02104795,0.031571925,0.035787284,0.053680927,CLL
78,1440,167.3333333,50,0.108103384,0.162155076,0.10444037,0.156660555,0.129404042,0.194106064,CLL
78,1440,167.3333333,56,0.149582359,0.224373538,0.150994642,0.226491963,0.236595004,0.354892505,CLL
78,1440,175,40,0.008441448,0.012662172,0.012875497,0.019313246,0.017043173,0.02556476,CLL
78,1440,175,50,0.014563859,0.021845788,0.015228391,0.022842586,0.032690802,0.049036202,CLL
78,1440,175,56,0.045034583,0.067551874,0.054660984,0.081991477,0.092408709,0.138613064,CLL
78,1534,152,40,0.01439029,0.021585435,0.013132095,0.019698143,0.017476263,0.026214394,CLL
78,1534,152,50,0.044471681,0.066707522,0.045145154,0.067717731,0.331319158,0.496978737,CLL
78,1534,152,56,0.19129173,0.286937595,0.191018698,0.286528047,0.842821501,1.264232252,CLL
78,1534,159.6666667,40,0.047956765,0.071935147,0.050741076,0.076111615,0.051351267,0.077026901,CLL
78,1534,159.6666667,50,0.133949428,0.200924141,0.129883313,0.19482497,0.221896556,0.332844833,CLL
78,1534,159.6666667,56,0.235880901,0.353821351,0.324749482,0.487124223,0.381235996,0.571853993,CLL
78,1534,167.3333333,40,0.027128979,0.040693468,0.028214272,0.042321408,0.037115872,0.055673808,CLL
78,1534,167.3333333,50,0.084342802,0.126514203,0.090323992,0.135485989,0.140826945,0.211240418,CLL
78,1534,167.3333333,56,0.164723602,0.247085403,0.169191425,0.253787138,0.210546568,0.315819852,CLL
78,1534,175,40,0.007336974,0.011005461,0.007199764,0.010799646,0.016525149,0.024787724,CLL
78,1534,175,50,0.029687981,0.044531972,0.03160789,0.047411835,0.028950012,0.043425018,CLL
78,1534,175,56,0.059349733,0.089024599,0.058507787,0.087761681,0.082501354,0.123752031,CLL
78,1628,152,40,0.032475829,0.048713744,0.030723274,0.046084911,0.029183678,0.043775517,CLL
78,1628,152,50,0.070091788,0.105137683,0.095075739,0.142613609,0.450031749,0.675047623,CLL
78,1628,152,56,0.14341353,0.215120296,0.143614502,0.215421754,0.596034775,0.894052163,CLL
78,1628,159.6666667,40,0.028352976,0.042529464,0.028289142,0.042433713,0.063196939,0.094795408,CLL
78,1628,159.6666667,50,0.130407067,0.195610601,0.129391105,0.194086658,0.277413977,0.416120965,CLL
78,1628,159.6666667,56,0.27466138,0.41199207,0.259480469,0.389220704,0.409644157,0.614466236,CLL
78,1628,167.3333333,40,0.040286124,0.060429186,0.043963909,0.065945864,0.056177268,0.084265903,CLL
78,1628,167.3333333,50,0.091543402,0.137315104,0.09266249,0.138993735,0.149995808,0.224993711,CLL
78,1628,167.3333333,56,0.191920161,0.287880241,0.200535726,0.300803589,0.234692528,0.352038792,CLL
78,1628,175,40,0.007944524,0.011916786,0.007827759,0.011741638,0.021773815,0.032660723,CLL
78,1628,175,50,0.047904358,0.071856538,0.052141249,0.078211874,0.03627464,0.054411959,CLL
78,1628,175,56,0.092629255,0.138943883,0.112990552,0.169485828,0.076759116,0.115138674,CLL
78,1628,181.5,40,0.016832352,0.025248528,0.016444564,0.024666846,0.029776394,0.044664592,CLL
78,1628,181.5,50,0.044548988,0.066823483,0.048920631,0.073380947,0.044582247,0.06687337,CLL
78,1628,181.5,56,0.07267943,0.109019145,0.095561054,0.143341581,0.091087708,0.136631563,CLL
78,1628,188,40,0.00868251,0.013023765,0.01267655,0.019014825,0.007104099,0.010656148,CLL
78,1628,188,50,0.004405545,0.006608318,0.015295634,0.02294345,0.006893999,0.010340998,CLL
78,1628,188,56,0.025322523,0.037983784,0.025268167,0.03790225,0.046332803,0.069499205,CLL
78,1722,152,40,0.022731721,0.034097582,0.028160453,0.042240679,0.062844173,0.094266259,CLL
78,1722,152,50,0.138419446,0.207629169,0.127780128,0.191670193,0.258804198,0.388206297,CLL
78,1722,152,56,0.274793921,0.412190882,0.379795438,0.569693157,0.756137059,1.134205589,CLL
78,1722,159.6666667,40,0.079296003,0.118944005,0.118749053,0.178123579,0.095399313,0.14309897,CLL
78,1722,159.6666667,50,0.164705587,0.247058381,0.160801343,0.241202014,0.283766379,0.425649568,CLL
78,1722,159.6666667,56,0.292023256,0.438034885,0.283029219,0.424543829,0.425813344,0.638720017,CLL
78,1722,167.3333333,40,0.035503065,0.053254597,0.038170501,0.057255751,0.071229876,0.106844814,CLL
78,1722,167.3333333,50,0.118256181,0.177384272,0.121899321,0.182848982,0.159584512,0.239376769,CLL
78,1722,167.3333333,56,0.195741805,0.293612708,0.191879216,0.287818824,0.255689779,0.383534668,CLL
78,1722,175,40,0.012361526,0.01854229,0.01948601,0.029229015,0.029629171,0.044443756,CLL
78,1722,175,50,0.065209389,0.097814083,0.066334426,0.09950164,0.042384629,0.063576944,CLL
78,1722,175,56,0.082798317,0.124197475,0.05989189,0.089837836,0.101363622,0.152045434,CLL
78,1722,181.5,40,0.026854396,0.040281594,0.028605103,0.042907655,0.030644536,0.045966804,CLL
78,1722,181.5,50,0.055992402,0.083988604,0.045061409,0.067592114,0.054428666,0.081642998,CLL
78,1722,181.5,56,0.086145596,0.129218395,0.085604876,0.128407314,0.09814196,0.147212941,CLL
78,1722,188,40,0.007149292,0.010723938,0.007362673,0.011044009,0.008744597,0.013116896,CLL
78,1722,188,50,0.012755466,0.019133199,0.013379386,0.020069078,0.018535551,0.027803326,CLL
78,1722,188,56,0.036153242,0.054229862,0.036588382,0.054882572,0.049441882,0.074162823,CLL
78,1816,152,40,0.022255496,0.033383244,0.026745321,0.040117982,0.138289819,0.207434728,CLL
78,1816,152,50,0.175323736,0.262985603,0.172512269,0.258768404,0.389633856,0.584450784,CLL
78,1816,152,56,0.342871147,0.51430672,0.334499267,0.501748901,0.470270069,0.705405104,CLL
78,1816,159.6666667,40,0.051695824,0.077543736,0.052228034,0.07834205,0.127608794,0.19141319,CLL
78,1816,159.6666667,50,0.188988931,0.283483396,0.190243911,0.285365867,0.292010633,0.43801595,CLL
78,1816,159.6666667,56,0.320447868,0.480671802,0.328813439,0.493220159,0.427527788,0.641291683,CLL
78,1816,167.3333333,40,0.046259522,0.069389284,0.046300828,0.069451243,0.08582529,0.128737935,CLL
78,1816,167.3333333,50,0.160364988,0.240547481,0.220981861,0.331472792,0.183368283,0.275052424,CLL
78,1816,167.3333333,56,0.306562163,0.459843244,0.317625828,0.476438741,0.262851773,0.394277659,CLL
78,1816,175,40,0.012012124,0.018018186,0.012658894,0.018988341,0.033724546,0.05058682,CLL
78,1816,175,50,0.010265492,0.015398238,0.010907572,0.016361358,0.063844696,0.095767043,CLL
78,1816,175,56,0.156758976,0.235138463,0.155716058,0.233574087,0.126109549,0.189164324,CLL
78,1816,181.5,40,0.020919502,0.031379253,0.029682279,0.044523418,0.031601012,0.047401518,CLL
78,1816,181.5,50,0.057101429,0.085652143,0.056393623,0.084590435,0.069063903,0.103595854,CLL
78,1816,181.5,56,0.105156177,0.157734266,0.266737991,0.400106987,0.108790522,0.163185783,CLL
78,1816,188,40,0.000944138,0.001416206,0.001177847,0.001766771,0.014181833,0.021272749,CLL
78,1816,188,50,0.037862847,0.05679427,0.037988567,0.056982851,0.02795044,0.04192566,CLL
78,1816,188,56,0.105263723,0.157895584,0.230756801,0.346135202,0.174873661,0.262310492,CLL
89.6,1440,167.3333333,40,0.042239428,0.063359141,0.038944662,0.058416992,0.066033012,0.099049517,CLL
89.6,1440,167.3333333,50,0.104376885,0.156565328,0.110619392,0.165929088,0.165662232,0.248493348,CLL
89.6,1440,167.3333333,56,0.19444938,0.29167407,0.195691924,0.293537886,0.28203956,0.42305934,CLL
89.6,1440,175,40,0.009598434,0.014397651,0.012181103,0.018271655,0.019854248,0.029781371,CLL
89.6,1440,175,50,0.035197675,0.052796513,0.033833742,0.050750613,0.040926785,0.061390178,CLL
89.6,1440,175,56,0.07295614,0.10943421,0.06152491,0.092287365,0.098789167,0.148183751,CLL
89.6,1534,167.3333333,40,0.053647459,0.080471188,0.055898813,0.083848219,0.080952987,0.121429481,CLL
89.6,1534,167.3333333,50,0.146977579,0.220466369,0.147627246,0.221440868,0.193235066,0.2898526,CLL
89.6,1534,167.3333333,56,0.362008386,0.543012578,0.483441605,0.725162407,0.268378579,0.402567868,CLL
89.6,1534,175,40,0.013186753,0.019780129,0.013337553,0.020006329,0.019674838,0.029512256,CLL
89.6,1534,175,50,0.046881914,0.070322871,0.049383819,0.074075729,0.040484863,0.060727295,CLL
89.6,1534,175,56,0.093456328,0.140184493,0.072535333,0.108802999,0.114894479,0.172341718,CLL
89.6,1628,167.3333333,40,0.047777406,0.071666109,0.048594117,0.072891175,0.088606798,0.132910197,CLL
89.6,1628,167.3333333,50,0.129559621,0.194339431,0.128467677,0.192701515,0.196181655,0.294272482,CLL
89.6,1628,167.3333333,56,0.244565915,0.366848872,0.241019959,0.361529939,0.270806961,0.406210441,CLL
89.6,1628,175,40,0.052048087,0.078072131,0.053724408,0.080586612,0.024410486,0.036615729,CLL
89.6,1628,175,50,0.054108977,0.081163466,0.062467989,0.093701983,0.04259039,0.063885585,CLL
89.6,1628,175,56,0.126784917,0.190177376,0.11287809,0.169317134,0.111165456,0.166748184,CLL
89.6,1628,181.5,40,0.040636122,0.060954183,0.040612578,0.060918868,0.035682321,0.053523481,CLL
89.6,1628,181.5,50,0.048921764,0.073382646,0.053849518,0.080774277,0.056389059,0.084583589,CLL
89.6,1628,181.5,56,0.074351208,0.111526812,0.122260189,0.183390284,0.113316573,0.169974859,CLL
89.6,1628,188,40,0.009637415,0.014456123,0.00971514,0.01457271,0.005272448,0.007908672,CLL
89.6,1628,188,50,0.010250628,0.015375942,0.009978831,0.014968246,0.015484564,0.023226846,CLL
89.6,1628,188,56,0.04034722,0.060520831,0.040876377,0.061314565,0.076324724,0.114487085,CLL
89.6,1722,167.3333333,40,0.06885031,0.103275465,0.075716803,0.113575205,0.110055612,0.165083418,CLL
89.6,1722,167.3333333,50,0.1906262,0.2859393,0.189336522,0.284004783,0.202030891,0.303046337,CLL
89.6,1722,167.3333333,56,0.309503617,0.464255426,0.30965641,0.464484615,0.294558999,0.441838499,CLL
89.6,1722,175,40,0.010197699,0.015296549,0.010210156,0.015315235,0.030550599,0.045825899,CLL
89.6,1722,175,50,0.060583459,0.090875188,0.060991134,0.091486701,0.054373744,0.081560616,CLL
89.6,1722,175,56,0.137146755,0.205720133,0.130813046,0.196219569,0.174465779,0.261698669,CLL
89.6,1722,181.5,40,0.027969718,0.041954577,0.028875768,0.043313652,0.0365327,0.05479905,CLL
89.6,1722,181.5,50,0.059814746,0.089722118,0.061942101,0.092913151,0.063211454,0.094817181,CLL
89.6,1722,181.5,56,0.098344885,0.147517327,0.096795222,0.145192833,0.240526861,0.360790291,CLL
89.6,1722,188,40,0.012207389,0.018311083,0.012474895,0.018712342,0.007865071,0.011797607,CLL
89.6,1722,188,50,0.003386438,0.005079657,0.02227504,0.033412559,0.023973822,0.035960733,CLL
89.6,1722,188,56,0.070737743,0.106106615,0.078157798,0.117236697,0.082902003,0.124353004,CLL
89.6,1816,167.3333333,40,0.093021747,0.13953262,0.108000247,0.16200037,0.118998355,0.178497532,CLL
89.6,1816,167.3333333,50,0.252094375,0.378141563,0.243207794,0.364811691,0.218158499,0.327237749,CLL
89.6,1816,167.3333333,56,0.322816096,0.484224143,0.329978761,0.494968141,0.303651213,0.455476819,CLL
89.6,1816,175,40,0.023398476,0.035097714,0.02836584,0.04254876,0.03454715,0.051820725,CLL
89.6,1816,175,50,0.132615106,0.198922659,0.128215318,0.192322977,0.069096725,0.103645088,CLL
89.6,1816,175,56,0.14237995,0.213569925,0.318863547,0.47829532,0.398975809,0.598463713,CLL
89.6,1816,181.5,40,0.033438861,0.050158292,0.043171048,0.064756572,0.037439287,0.05615893,CLL
89.6,1816,181.5,50,0.059967817,0.089951725,0.063586771,0.095380157,0.077808843,0.116713264,CLL
89.6,1816,181.5,56,0.125798689,0.188698033,0.15069367,0.226040504,0.157932878,0.236899317,CLL
89.6,1816,188,40,0.005966306,0.008949459,0.006119907,0.00917986,0.012585819,0.018878728,CLL
89.6,1816,188,50,0.050642827,0.075964241,0.054788871,0.082183306,0.031399291,0.047098937,CLL
89.6,1816,188,56,0.061298406,0.091947609,0.068035574,0.102053361,0.130977039,0.196465559,CLL
101.2,1440,175,40,0.017631292,0.026446939,0.023053706,0.034580559,0.023404717,0.035107076,CLL
101.2,1440,175,50,0.035125787,0.05268868,0.035719942,0.053579913,0.05777381,0.086660715,CLL
101.2,1440,175,56,0.062191658,0.093287487,0.061128278,0.091692417,0.127687477,0.191531216,CLL
101.2,1534,175,40,0.021990776,0.032986164,0.048355877,0.072533816,0.024086237,0.036129355,CLL
101.2,1534,175,50,0.056644738,0.084967107,0.056998134,0.0854972,0.068387825,0.102581737,CLL
101.2,1534,175,56,0.158194465,0.237291697,0.168861431,0.253292147,0.165401737,0.248102606,CLL
101.2,1628,175,40,0.015549839,0.023324758,0.016174555,0.024261832,0.028604686,0.042907029,CLL
101.2,1628,175,50,0.081560466,0.1223407,0.080903658,0.121355487,0.078864677,0.118297016,CLL
101.2,1628,175,56,0.162118456,0.243177685,0.156544956,0.234817434,0.17962849,0.269442734,CLL
101.2,1628,181.5,40,0.046477556,0.069716334,0.051480055,0.077220082,0.041702449,0.062553674,CLL
101.2,1628,181.5,50,0.080802953,0.12120443,0.08920294,0.13380441,0.069468318,0.104202477,CLL
101.2,1628,181.5,56,0.132228893,0.19834334,0.158959587,0.23843938,0.137796448,0.206694672,CLL
101.2,1628,188,40,0.018203199,0.027304798,0.029229939,0.043844908,0.00415957,0.006239355,CLL
101.2,1628,188,50,0.024310827,0.036466241,0.024169266,0.036253899,0.033788181,0.050682271,CLL
101.2,1628,188,56,0.101048793,0.151573189,0.097589208,0.146383811,0.127195883,0.190793825,CLL
101.2,1722,175,40,0.043419778,0.065129668,0.044137359,0.066206038,0.035191498,0.052787248,CLL
101.2,1722,175,50,0.123858189,0.185787284,0.128558941,0.192838412,0.091825683,0.137738524,CLL
101.2,1722,175,56,0.18936584,0.28404876,0.174647807,0.26197171,0.424056186,0.636084279,CLL
101.2,1722,181.5,40,0.045065761,0.067598641,0.045308173,0.067962259,0.042510927,0.06376639,CLL
101.2,1722,181.5,50,0.068611805,0.102917708,0.069643283,0.104464925,0.096858134,0.145287201,CLL
101.2,1722,181.5,56,0.137631868,0.206447801,0.13329397,0.199940955,0.289619461,0.434429191,CLL
101.2,1722,188,40,0.019007921,0.028511882,0.014396489,0.021594733,0.007122755,0.010684133,CLL
101.2,1722,188,50,0.029326324,0.043989486,0.029317339,0.043976008,0.039137295,0.058705943,CLL
101.2,1722,188,56,0.109966665,0.164949998,0.119051244,0.178576866,0.194112688,0.291169032,CLL
101.2,1816,175,40,0.042616624,0.063924937,0.042803649,0.064205473,0.049493113,0.074239669,CLL
101.2,1816,175,50,0.16777065,0.251655975,0.170143041,0.255214562,0.212831745,0.319247617,CLL
101.2,1816,175,56,0.284639624,0.426959435,0.298620435,0.447930652,0.469499743,0.704249615,CLL
101.2,1816,181.5,40,0.043766379,0.065649569,0.047415257,0.071122885,0.043338239,0.065007359,CLL
101.2,1816,181.5,50,0.086042658,0.129063987,0.086007914,0.129011871,0.124225477,0.186338215,CLL
101.2,1816,181.5,56,0.153217273,0.229825909,0.146794534,0.220191801,0.526950645,0.790425967,CLL
101.2,1816,188,40,0.007016897,0.010525346,0.00734514,0.01101771,0.013790786,0.020686179,CLL
101.2,1816,188,50,0.037013308,0.055519963,0.034418106,0.051627159,0.082387087,0.123580631,CLL
101.2,1816,188,56,0.085138348,0.127707523,0.112269631,0.168404446,0.284753171,0.427129756,CLL
49,1440,152,40,0.00720191,0.010802865,0.011764407,0.017646611,0.011678338,0.017517507,CLL
49,1440,152,50,0.014064729,0.021097094,0.015833139,0.023749709,0.016795829,0.025193743,CLL
49,1440,152,56,0.044451991,0.066677987,0.043879219,0.065818829,0.090827188,0.136240782,CLL
49,1440,159.6666667,40,0.015977091,0.023965637,0.026740191,0.040110286,0.022149682,0.033224523,CLL
49,1440,159.6666667,50,0.025253248,0.037879873,0.033336043,0.050004065,0.035230041,0.052845061,CLL
49,1440,159.6666667,56,0.078160287,0.11724043,0.081847201,0.122770802,0.125281098,0.187921647,CLL
49,1534,152,40,0.00370276,0.00555414,0.00387013,0.005805194,0.011471272,0.017206907,CLL
49,1534,152,50,0.010858297,0.016287446,0.010810435,0.016215652,0.016316999,0.024475498,CLL
49,1534,152,56,0.028603318,0.042904976,0.025242114,0.03786317,0.075513842,0.113270764,CLL
49,1534,159.6666667,40,0.006598532,0.009897798,0.006784916,0.010177374,0.023309052,0.034963578,CLL
49,1534,159.6666667,50,0.045411688,0.068117532,0.053575092,0.080362638,0.049687759,0.074531638,CLL
49,1534,159.6666667,56,0.081114723,0.121672085,0.089525855,0.134288783,0.150083899,0.225125848,CLL
49,1628,152,40,0.004430056,0.006645083,0.004589558,0.006884336,0.015469968,0.023204952,CLL
49,1628,152,50,0.013301134,0.019951701,0.015931964,0.023897946,0.024036487,0.036054731,CLL
49,1628,152,56,0.101692957,0.152539435,0.10465718,0.15698577,0.122569162,0.183853743,CLL
49,1628,159.6666667,40,0.014479697,0.021719545,0.018382847,0.027574271,0.024466753,0.03670013,CLL
49,1628,159.6666667,50,0.062826169,0.094239253,0.084841934,0.127262901,0.078878956,0.118318434,CLL
49,1628,159.6666667,56,0.092521208,0.138781812,0.09353486,0.14030229,0.188244728,0.282367092,CLL
49,1722,152,40,0.029779514,0.044669272,0.044715561,0.067073341,0.023411989,0.035117984,CLL
49,1722,152,50,0.033807064,0.050710596,0.040589889,0.060884834,0.087126388,0.130689581,CLL
49,1722,152,56,0.218865177,0.328297766,0.211891483,0.317837225,0.212147885,0.318221828,CLL
49,1722,159.6666667,40,0.011042774,0.016564161,0.01127708,0.016915619,0.025650799,0.038476199,CLL
49,1722,159.6666667,50,0.073890921,0.110836382,0.091093262,0.136639894,0.112502555,0.168753833,CLL
49,1722,159.6666667,56,0.165640829,0.248461243,0.173812512,0.260718768,0.224283569,0.336425353,CLL
49,1816,152,40,0.046611309,0.069916964,0.046610951,0.069916427,0.057538993,0.08630849,CLL
49,1816,152,50,0.184711608,0.277067411,0.183806307,0.27570946,0.175025342,0.262538013,CLL
49,1816,152,56,0.273928768,0.410893152,0.275392322,0.413088484,0.315842105,0.473763158,CLL
